Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Fault_Type,Fault_Depth,Fault_Time,Fault_Duration,Post_Fault_Duration,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Enable_Fault_Studies_v,Fault_Strategy_v,Fault_X2R_v,Fault_Type_v,Ures_v,Post_Init_Duration_s,Infinite_Grid_v,Fault_Timing_Signal_t,Fault_Timing_Signal_v
,,s5255_Fault_Ures_204,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_204""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,1,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_205,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_205""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_206,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_206""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_207,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,1,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_207""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_208,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,8,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_208""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_209,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,8,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_209""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_210,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,8,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_210""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_211,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,8,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_211""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_212,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_212""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_213,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_213""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_214,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_214""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_215,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,4,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_215""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,4,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_216,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_216""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,1,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_217,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_217""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_218,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_218""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_219,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,1,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_219""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_220,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,8,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_220""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_221,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,8,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_221""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_222,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,8,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_222""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_223,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,750.0,350.0,8,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_223""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,750.0,350.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_224,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,0.001,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_224""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_225,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,0.2,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_225""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_226,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,0.4,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_226""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_227,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,4,0.6,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_227""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,4,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_228,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,0.001,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_228""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,1,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_229,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,0.2,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_229""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_230,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,0.4,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_230""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_231,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,1,0.6,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_231""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_232,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,8,0.001,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_232""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_233,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,8,0.2,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_233""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_234,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,8,0.4,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_234""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_235,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,0.0,-350.0,8,0.6,0.5,0.43,3,CSR_S5255,0.9011626720984607,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_235""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.9011626720984607,0.0,-350.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_236,Unbalanced,Droop,,2500.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,0.001,0.5,0.43,3,CSR_S5255,1.0410003819924034,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_236""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_237,Unbalanced,Droop,,2500.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,0.2,0.5,0.43,3,CSR_S5255,1.0410003819924034,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_237""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_238,Unbalanced,Droop,,2500.0,5.0,1.0375,1.0375,0,1100.0,0.0,4,0.4,0.5,0.43,3,CSR_S5255,1.0410003819924034,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_238""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
