Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Time_Steps,Grid_hz,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Infinite_Grid_v,Post_Init_Duration_s,Grid_Hz_t,Grid_Hz_v,Grid_Hz_r
,,s52511_GridHz_038,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_038""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_039,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_039""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_040,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.007574525751822,,"[[""Filename/Int. Ref."",""s52511_GridHz_040""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0381585394210056,1.007574525751822,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_041,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,0.9632903121321066,,"[[""Filename/Int. Ref."",""s52511_GridHz_041""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.9632903121321066,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_042,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_042""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_043,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_043""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_044,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.059538753959916,,"[[""Filename/Int. Ref."",""s52511_GridHz_044""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0375,1.059538753959916,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_045,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.017388611395214,,"[[""Filename/Int. Ref."",""s52511_GridHz_045""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0375,1.017388611395214,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_046,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_046""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_047,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_047""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_048,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.1113588647579506,,"[[""Filename/Int. Ref."",""s52511_GridHz_048""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.1113588647579506,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_049,Fdroop[1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 37.0]","[50, 51.5, 51.5]",CSR_S52511,1.0711274481551043,,"[[""Filename/Int. Ref."",""s52511_GridHz_049""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0711274481551043,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 51.5, 51.5]","[true, true, true]"
,,s52511_GridHz_050,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_050""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_051,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_051""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_052,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.011217459805089,,"[[""Filename/Int. Ref."",""s52511_GridHz_052""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0381585394210056,1.011217459805089,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_053,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.9719754378195188,,"[[""Filename/Int. Ref."",""s52511_GridHz_053""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9719754378195188,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_054,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_054""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_055,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_055""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_056,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0553343272040216,,"[[""Filename/Int. Ref."",""s52511_GridHz_056""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0375,1.0553343272040216,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_057,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0177044282437946,,"[[""Filename/Int. Ref."",""s52511_GridHz_057""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0375,1.0177044282437946,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_058,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_058""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_059,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_059""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_060,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0992892476307883,,"[[""Filename/Int. Ref."",""s52511_GridHz_060""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0992892476307883,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_061,Fdroop[-0.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0631306848340123,,"[[""Filename/Int. Ref."",""s52511_GridHz_061""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0631306848340123,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_062,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_062""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_063,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_063""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_064,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.007574525751822,,"[[""Filename/Int. Ref."",""s52511_GridHz_064""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0381585394210056,1.007574525751822,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_065,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,0.9632903121321066,,"[[""Filename/Int. Ref."",""s52511_GridHz_065""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0381585394210056,0.9632903121321066,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_066,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_066""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_067,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_067""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_068,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.059538753959916,,"[[""Filename/Int. Ref."",""s52511_GridHz_068""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0375,1.059538753959916,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_069,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.017388611395214,,"[[""Filename/Int. Ref."",""s52511_GridHz_069""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0375,1.017388611395214,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_070,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_070""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,1100.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_071,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_071""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,750.0,350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_072,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.1113588647579506,,"[[""Filename/Int. Ref."",""s52511_GridHz_072""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0368414605789944,1.1113588647579506,110.0,-350.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_073,Fdroop[-0.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.0711274481551043,,"[[""Filename/Int. Ref."",""s52511_GridHz_073""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-0.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0711274481551043,550.0,0.0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_074,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_074""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
