Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Time_Steps,Grid_hz,DIR,Vslack_pu,Commands>,Grid_MVA_v,Grid_X2R_v,Init_Vpoc_pu_v,Init_Qpoc_pu_v,En_SMIB_init_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Infinite_Grid_v,Post_Init_Duration_s,Grid_Hz_t,Grid_Hz_v,Grid_Hz_r
,,s52511_GridHz_073,Fdroop[-0.5hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 13.0]","[50, 49.5, 49.5]",CSR_S52511,1.1628107379683266,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1628107379683266,613.0,0,0,13.0,"[0, 1, 13.0]","[50, 49.5, 49.5]","[true, true, true]"
,,s52511_GridHz_074,Fdroop[-1.5hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_075,Fdroop[-1.5hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_076,Fdroop[-1.5hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9929884543243673,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9929884543243673,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_077,Fdroop[-1.5hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9835237032765316,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9835237032765316,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_078,Fdroop[-1.5hz],Droop,,2528,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_079,Fdroop[-1.5hz],Droop,,2528,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_080,Fdroop[-1.5hz],Droop,,2528,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0496783207603981,,2528,10,1.0375,0.0,1,1.0375,1.0496783207603981,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_081,Fdroop[-1.5hz],Droop,,2528,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0405647447890178,,2528,10,1.0375,0.0,1,1.0375,1.0405647447890178,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_082,Fdroop[-1.5hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_083,Fdroop[-1.5hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_084,Fdroop[-1.5hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1060886754886046,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.1060886754886046,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_085,Fdroop[-1.5hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0972893275109443,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.0972893275109443,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_086,Fdroop[-1.5hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_087,Fdroop[-1.5hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_088,Fdroop[-1.5hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9703177010948374,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9703177010948374,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_089,Fdroop[-1.5hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9822394099102046,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9822394099102046,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_090,Fdroop[-1.5hz],Droop,,1500,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_091,Fdroop[-1.5hz],Droop,,1500,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_092,Fdroop[-1.5hz],Droop,,1500,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0620390637099717,,1500,10,1.0375,0.0,1,1.0375,1.0620390637099717,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_093,Fdroop[-1.5hz],Droop,,1500,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0724888220545965,,1500,10,1.0375,0.0,1,1.0375,1.0724888220545965,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_094,Fdroop[-1.5hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,1226.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_095,Fdroop[-1.5hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,876.0,350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_096,Fdroop[-1.5hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1535967839906565,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1535967839906565,122.60000000000001,-350,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_097,Fdroop[-1.5hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1628107379683266,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1628107379683266,613.0,0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_098,DeadBand[0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_099,DeadBand[0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_100,DeadBand[0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9929884543243673,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9929884543243673,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_101,DeadBand[0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9835237032765316,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9835237032765316,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_102,DeadBand[0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_103,DeadBand[0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_104,DeadBand[0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0496783207603981,,2528,10,1.0375,0.0,1,1.0375,1.0496783207603981,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_105,DeadBand[0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0405647447890178,,2528,10,1.0375,0.0,1,1.0375,1.0405647447890178,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_106,DeadBand[0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_107,DeadBand[0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_108,DeadBand[0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.1060886754886046,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.1060886754886046,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_109,DeadBand[0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0972893275109443,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.0972893275109443,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_110,DeadBand[0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_111,DeadBand[0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_112,DeadBand[0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9703177010948374,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9703177010948374,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_113,DeadBand[0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9822394099102046,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9822394099102046,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_114,DeadBand[0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_115,DeadBand[0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_116,DeadBand[0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0620390637099717,,1500,10,1.0375,0.0,1,1.0375,1.0620390637099717,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_117,DeadBand[0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0724888220545965,,1500,10,1.0375,0.0,1,1.0375,1.0724888220545965,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_118,DeadBand[0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,1226.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_119,DeadBand[0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,876.0,350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_120,DeadBand[0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.1535967839906565,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1535967839906565,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_121,DeadBand[0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.1628107379683266,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1628107379683266,613.0,0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_122,DeadBand[-0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_123,DeadBand[-0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0412149100929873,,2528,10,1.03375,0.3,1,1.0381585394210056,1.0412149100929873,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_124,DeadBand[-0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,0.9929884543243673,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9929884543243673,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_125,DeadBand[-0.0135hz],Droop,,2528,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,0.9835237032765316,,2528,10,1.03375,0.3,1,1.0381585394210056,0.9835237032765316,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_126,DeadBand[-0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_127,DeadBand[-0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0947116114018198,,2528,10,1.0375,0.0,1,1.0375,1.0947116114018198,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_128,DeadBand[-0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0496783207603981,,2528,10,1.0375,0.0,1,1.0375,1.0496783207603981,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_129,DeadBand[-0.0135hz],Droop,,2528,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0405647447890178,,2528,10,1.0375,0.0,1,1.0375,1.0405647447890178,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_130,DeadBand[-0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_131,DeadBand[-0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.148252649894332,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.148252649894332,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_132,DeadBand[-0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.1060886754886046,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.1060886754886046,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_133,DeadBand[-0.0135hz],Droop,,2528,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0972893275109443,,2528,10,1.04125,-0.3,1,1.0368414605789944,1.0972893275109443,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_134,DeadBand[-0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_135,DeadBand[-0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.1628890111051973,,1500,10,1.03375,0.3,1,1.0381585394210056,1.1628890111051973,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_136,DeadBand[-0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,0.9703177010948374,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9703177010948374,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_137,DeadBand[-0.0135hz],Droop,,1500,10,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,0.9822394099102046,,1500,10,1.03375,0.3,1,1.0381585394210056,0.9822394099102046,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_138,DeadBand[-0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_139,DeadBand[-0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.2386951830136483,,1500,10,1.0375,0.0,1,1.0375,1.2386951830136483,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_140,DeadBand[-0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0620390637099717,,1500,10,1.0375,0.0,1,1.0375,1.0620390637099717,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_141,DeadBand[-0.0135hz],Droop,,1500,10,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0724888220545965,,1500,10,1.0375,0.0,1,1.0375,1.0724888220545965,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_142,DeadBand[-0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,1226.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_143,DeadBand[-0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.3164025489574032,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.3164025489574032,876.0,350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_144,DeadBand[-0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.1535967839906565,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1535967839906565,122.60000000000001,-350,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
